objectid,geoid,opportunity_value,opportunity_text,globalid,fips,access,accessibility_text,livability_value,livability_text,economic_value,economic_text,education_value,education_text,environmental_value,environmental_text,namelsad,tractid,blkarea,peropsps,votp_ind,foodscr,avgrdscr,intacsc,tranratsc,avgcrsc,cosbusc,lifeexrts,utcscr,avgnuiscr,medhmva,avgtestper,avstmort,gradrt,perbacmo,jobscrrts,medhhinc,perstrg,umrt,dslpm,ozone,pm2_5,ptraf,toxrel,ldrsk,ptsdf,pnpl,prmp,pwdis,opspczsc,vtpazsc,fodsczsc,avrdzsc,intaczsc,transczsc,avcrzsc,cosbuzsc,lifzsc,utczsc,avnuzsc,mehmvzsc,teszsc,stumozsc,grdrtzsc,baatzsc,jobzsc,mehhinzsc,stugzsc,unrtzsc,dslpmzsc,ozonezsc,pm2_5zsc,ptrafzsc,toxrezsc,ldrskzsc,ptsdfzsc,pnplzsc,prmpzsc,pwdiszsc,modifier,Shape__Area,Shape__Length
162,530530628021,-0.11797417,Moderate,21f411c7-bfd7-4ee0-ad95-5754e679d297,530530628021,0.01149211,Moderate,-0.14112756,Low,-0.27892626,Low,-0.32771784,Low,0.1464087,High,Block Group 1,53053062802,0.30768307,1.26344941,48.73583261,0.15258432,62.87668906,0.90363349,1.78440508,282,0.3681592,77.2,0.22,20.9,207700,0.28493874,0.12527485,0.90728489,0.17372881,2.04411765,68633,0.25803403,0.09073901,0.84712728,32.89372353,6.71269754,322.83474952,0.53535497,61.44233154,1.80645172,0.26992888,0.58681119,0.00170461,0.74887798,-0.82238652,-0.35395023,0.44433552,0.67557554,-0.62349966,-0.23936426,-0.38454614,0.03882375,0.10206107,1.08357664,-0.52798398,-0.5967591,0.19908722,0.24316066,-0.75818568,-0.81451116,0.07692145,-0.32846011,0.70657544,-0.51105191,0.59571098,-0.35447654,-0.48297799,-0.87069909,-0.3203112,-0.34779428,-0.39323844,-0.36230237,2.4745049,,8442294.7276001,12617.4758822834
163,530530628022,-0.03354451,Moderate,7b226b59-500a-458d-b1fb-d6fdc58e3ae0,530530628022,-0.19938748,Low,-0.14502508,Low,0.3148916,High,-0.35438954,Low,0.21618793,High,Block Group 2,53053062802,0.42747457,0.94158209,44.0570523,0.15412885,66.9196776,0.8024948,7.46918166,252.45,0.49270073,77.2,0.09,8.6,225900,0.26276195,0.13043335,0.90728485,0.18891403,3.18134715,53199,0.33159463,0.03760446,0.84712728,32.89372353,6.71269754,412.13311776,0.53535497,57.01199797,1.47222702,0.23517388,0.36969366,0.00140059,-0.12231067,-1.2549812,-0.35158962,0.78176904,-0.17435084,-0.07486157,-0.28316437,0.15527317,0.03882375,-0.84425519,-0.17512776,-0.367738,-0.72814818,0.2703203,0.24315978,-0.66224945,1.47439723,-0.48451101,0.09528588,-0.36496606,-0.51105191,0.59571098,-0.35447654,-0.38662522,-0.87069909,-0.49643549,-0.52051083,-0.56313164,-0.56703277,1.95857528,,11881943.8643188,15336.1578046815
164,530530723053,0.27580342,High,5b9009c1-8ba1-456b-92c4-66cd63c43959,530530723053,0.28149589,High,0.45848584,Very High,0.82124971,Very High,-0.70204716,Very Low,0.51983282,High,Block Group 3,53053072305,0.15868042,1.6666,73.22970639,0.00796327,35.58077933,1,1.30276718,0,0.12987013,81.7,0,0,329400,3.182e-05,0.13070001,0.85625009,0.42147436,3.04109589,105445,0.12822878,0.07550336,0.8077849,32.60461895,6.69152732,297.63968212,0.52653929,77.54106815,1.60819892,0.32203733,0.51720561,0,1.84007364,1.44228908,-0.57498383,-1.83381954,1.48539855,-0.66998256,-0.65735508,-1.41739877,0.57681002,-1.49939721,-1.0551975,0.54355091,-2.28472493,0.27400269,-1.05646728,0.80700626,1.19211271,1.41600736,-1.0762034,0.39932463,-0.66077768,-0.51810726,-0.62254349,-0.51016343,-1.02951153,0.31968089,-0.45024493,-0.13851622,-0.42793676,-0.41826844,,621.83642578125,880.379217651019
165,530530631003,-0.12886358,Moderate,57fd9268-4a87-4c1c-b755-859f6a682dd6,530530631003,-0.2551776,Low,0.12446237,Moderate,0.0412694,Moderate,-0.32505317,Low,-0.2298189,Low,Block Group 3,53053063100,0.12590329,1.11080058,61.36865342,0.08528582,42.00094181,0.71052632,13.31793655,126.55,0.34065934,78.6,0.13,1.5,178900,0.42126631,0.13302729,0.90728486,0.06451613,2.42857143,58790,0.26535948,0.04575163,1.03864254,32.99726013,6.7892653,763.19551753,0.62076985,84.72226084,1.70862251,0.22871879,0.20545746,0,0.33570797,0.34562967,-0.45680683,-1.29798374,-0.94721475,0.48960208,-0.469778,-0.50374298,0.20619726,-0.55308095,-0.90169696,-0.78156002,0.2109303,0.30613985,0.24315991,-1.44816303,-0.04071882,-0.28113088,-0.28626184,-0.20066547,0.21780008,0.99460108,0.6150593,-0.00782953,0.66803044,0.60516333,-0.39834925,-0.59468609,-0.72189886,-0.41826844,,3502866.55828857,7931.39035248469
166,530530723054,0.52894538,Very High,7e94d85b-069a-4260-88b3-40dc21b32e4a,530530723054,0.06524296,High,1.29134553,Very High,0.71155383,Very High,-0.06038183,Moderate,0.63696638,Very High,Block Group 4,53053072305,0.33547393,1.39297865,73.37367625,0.12608069,51.33555937,0.72682927,3.68533328,0,0,81.7,0.79,0,322000,0.1485519,0.09279457,0.90190198,0.42159383,2.33333333,74659,0.02702703,0,0.8077849,32.60461895,6.69152732,390.86646957,0.52653929,10.81834431,1.67144558,0.32625903,0.8659109,0.00018396,1.09947089,1.45560037,-0.39445742,-0.51890341,-0.8102117,-0.44004098,-0.65735508,-1.98031465,0.57681002,3,-1.0551975,0.47839595,-1.40479957,-0.24942922,0.10608197,0.80776105,-0.23240508,0.29612529,-1.65917626,-1.12331887,-0.66077768,-0.51810726,-0.62254349,-0.40957189,-1.02951153,-2.33282638,-0.4175611,-0.11787925,-0.09912605,-0.10607928,,1997262.21270752,13829.6388287389
167,530530723121,0.55726443,Very High,260d50f3-e91b-4561-b939-9d367d845ba0,530530723121,-0.18225518,Low,1.20380471,Very High,1.06251845,Very High,0.13763201,High,0.56462214,High,Block Group 1,53053072312,0.60808127,1.29725693,65.50964187,0.0318491,0,1,1.93115746,0,0.10810811,78.7,0.7,0,356300,0.00136552,0.0950879,0.92516893,0.59621993,2.52205882,118665,0.10573248,0.00611829,0.67080319,32.74305621,6.67288743,389.94036562,0.51296357,16.16013452,0.65203236,0.20243001,0.69405101,0.00444862,0.84038379,0.72850073,-0.53847759,-3,1.48539855,-0.60933658,-0.65735508,-1.51172521,0.21815251,3,-1.0551975,0.78039798,-2.27682326,-0.21776091,0.69858705,1.91100336,0.1474438,1.8969026,-1.20579336,-0.99993402,-1.18209069,0.01524279,-0.85857028,-0.41057116,-1.27407493,-2.12046788,-0.94436098,-0.72319378,-0.26118087,3,,771.371948242188,191.847971072215
168,530530628023,0.11214421,High,d5abb8ab-d01e-477e-a435-b885fe131226,530530628023,-0.00755614,Moderate,-0.03191361,Moderate,0.76363689,Very High,-0.29903626,Low,0.13559017,High,Block Group 3,53053062802,0.42359001,1.10919691,48.89543446,0.03745825,68.65398285,0.85416667,5.90766571,231.625,0.1754386,77.2,0.11,15.9,211600,0.26198602,0.13043334,0.90728485,0.22468793,3.1529052,82619,0.13861386,0.0539499,0.84712728,32.89372353,6.71269754,428.17534769,0.53535497,71.82080432,1.20628713,0.22034144,0.37726044,0.00186519,0.33136734,-0.80762991,-0.52990477,0.9265166,0.25987746,-0.22556356,-0.31403195,-1.21988442,0.03882375,-0.69866807,0.57190818,-0.49364555,-0.7327453,0.2703203,0.24315978,-0.43623921,1.41715195,0.58568097,-1.01638014,-0.03533451,-0.51105191,0.59571098,-0.35447654,-0.36931568,-0.87069909,0.09227649,-0.65793999,-0.63563717,-0.55989769,2.74701033,,11743411.5306396,17268.0764275551
169,530530629002,-0.34577149,Low,747fd4bb-1407-4632-9e21-1a8acba9de20,530530629002,-0.38079274,Very Low,0.00287301,Moderate,-0.88933589,Very Low,-0.41208888,Low,-0.04951293,Moderate,Block Group 2,53053062900,0.22738078,1.07210353,42.87856072,0.41382039,54.60766439,0.68700787,10.25054502,254.15,0.46632124,75.6,0.32,11.4,178100,0.39476764,0.11760562,0.85625008,0.2062635,2.26470588,42500,0.57018309,0.09752547,0.93842587,32.91086405,6.75334672,744.72049296,0.56308554,81.22664528,2.70282628,0.45365871,0.49960944,0,0.23096781,-1.36394319,0.04531358,-0.24580892,-1.1448537,0.19356796,-0.28064456,0.04093254,-0.15246025,0.82999665,0.11140657,-0.7886038,0.05393565,0.09318369,-1.0564675,-0.55264,-0.37053195,-0.8737015,1.469675,0.84343513,-0.16359573,0.66174738,0.16024189,-0.02776405,-0.37113929,0.466198,0.1154232,0.50488981,-0.44452903,-0.41826844,,6374386.66955566,11199.3851030616
170,530530629003,-0.07551497,Moderate,10644f2c-6814-46de-96f5-0856e0ac378b,530530629003,0.22092452,High,-0.56207251,Very Low,-0.08316372,Moderate,0.06634546,Moderate,-0.01960861,Moderate,Block Group 3,53053062900,0.15164636,1.2139862,56.45438898,0.15242414,59.37771134,1,3.43477768,428.525,0.256,75.6,0.11,33,143600,0.39550006,0.10403335,0.90728489,0.27311522,2.12121212,66696,0.21590909,0.0681431,0.93842587,32.91086405,6.75334672,592.69442645,0.56308554,98.38229386,2.28856023,0.34542026,0.43670079,0,0.61499739,-0.10873761,-0.35419504,0.15230592,1.48539855,-0.46422211,-0.0221795,-0.87069486,-0.15246025,-0.69866807,2.32181429,-1.09236677,0.05827497,-0.09423429,0.24316077,-0.1302882,-0.65934267,0.00646048,-0.57112086,0.25089354,-0.16359573,0.66174738,0.16024189,-0.1917999,-0.37113929,1.14820676,-0.09865614,-0.02421321,-0.50384857,-0.41826844,,4225950.7545166,8218.08851827258
171,530530629005,-0.06301892,Moderate,debb386b-2a80-4691-b1c4-d899607b633e,530530629005,0.09985042,High,-0.15640934,Low,-0.02702244,Moderate,-0.3056543,Low,0.07414106,Moderate,Block Group 5,53053062900,0.14793212,1.16347139,51.39240506,0.47907896,62.91718272,0.81388013,10.14623261,365.125,0.12295082,75.6,0.07,18,202600,0.26129613,0.13375594,0.90728489,0.22840691,2.86864407,54440,0.44920441,0.04285714,0.93842587,32.91086405,6.75334672,541.058096,0.56308554,88.46856143,1.6587936,0.24991171,0.32175984,0,0.47827046,-0.57676286,0.14505241,0.44771518,-0.07867344,0.18350076,-0.11615332,-1.44739019,-0.15246025,-0.9898423,0.78680893,-0.57288807,-0.73683261,0.31620168,0.24316078,-0.41274368,0.84501793,-0.43936797,0.77277714,-0.25903742,-0.16359573,0.66174738,0.16024189,-0.2475154,-0.37113929,0.75409444,-0.42409923,-0.49108855,-0.61223184,-0.41826844,,4120989.32342529,9580.88516726532
172,530530629006,-0.12330338,Moderate,56e0c19c-c0d3-4d0e-a6a2-8c1953e717c3,530530629006,-0.12482845,Low,-0.09706037,Moderate,0.06181709,Moderate,-0.52625125,Very Low,0.0698061,Moderate,Block Group 6,53053062900,0.30866856,1.00525283,50.25641026,0.72571913,59.46953621,0.69954128,10.73528359,417.225,0.45833333,75.6,0.21,6.8,171000,0.260999,0.13374744,0.90728488,0.08899876,2.42504744,51655,0.35784314,0.00203666,0.93842587,32.91086405,6.75334672,968.47598628,0.56308554,76.44307855,1.30045269,0.21934807,0.27436057,0,0.05002503,-0.68179565,0.52200836,0.15996975,-1.03952827,0.2403501,-0.03892878,0.00630933,-0.15246025,0.02926751,-0.3593284,-0.85111734,-0.73859302,0.31608423,0.24316037,-1.29348811,-0.04781157,-0.54067608,0.24649042,-1.08224643,-0.16359573,0.66174738,0.16024189,0.21366772,-0.37113929,0.27603122,-0.60927826,-0.6404931,-0.65692685,-0.41826844,,8599178.97076416,13488.3879719777
173,530530630001,-0.02838352,Moderate,73bd142b-1d4f-4cba-8888-330b6366a1c2,530530630001,0.05484733,High,-0.02127991,Moderate,0.21665661,High,-0.14368672,Moderate,-0.24845493,Low,Block Group 1,53053063000,0.33873795,0.72079635,48.87640449,0.74205734,58.50426615,0.92183288,12.42553839,493.55,0.50675676,77.2,0.35,14.9,216000,0.39169821,0.11188263,0.8967471,0.20333333,2.44591029,48429,0.24437299,0,1.05527034,32.95340588,6.76056011,1063.47718257,0.60220179,90.28573119,2.08504585,0.36628391,0.3652566,0,-0.71990483,-0.8093894,0.54697909,0.07940695,0.82851547,0.40347668,0.07420296,0.21619835,0.03882375,1.04837733,0.46957449,-0.45490477,0.03575044,0.01415555,-0.02518974,-0.57115202,-0.00582079,-0.65802616,-0.40715452,-1.12331887,0.28108072,0.82564609,0.25158109,0.31617383,0.33353105,0.82633454,-0.20382581,0.07777476,-0.57121668,-0.41826844,,9436422.34234619,13447.6834216592
174,530530630002,-0.29872655,Low,9313775c-64a3-492e-96bc-e0205721b7c0,530530630002,0.10642501,High,-0.9338092,Very Low,0.02516969,Moderate,-0.41420411,Low,-0.27721414,Low,Block Group 2,53053063000,0.51258075,0.93181976,48.54368932,1.50163096,65.25160265,0.79900125,2.86420607,1394.5,0.46618357,77.2,0.12,40.9,203400,0.28430552,0.12908023,0.90728485,0.1278826,2.80761099,53171,0.42230736,0.0318076,1.05527034,32.95340588,6.76056011,1951.29845868,0.60220179,72.33309136,1.79252482,0.25543981,0.28271894,0,-0.14873408,-0.84015187,1.70788404,0.64254916,-0.20370918,-0.51928801,1.40962432,0.04033583,0.03882375,-0.62587451,3,-0.56584429,-0.60051068,0.25163534,0.24315971,-1.04783014,0.72217631,-0.48552955,0.61783669,-0.48186871,0.28108072,0.82564609,0.25158109,1.27413136,0.33353105,0.11264204,-0.35499125,-0.46406551,-0.64904535,-0.41826844,,14270283.2913208,21236.6729012088
175,530530631004,-0.15487069,Moderate,7c5017e5-444f-477f-b1da-39746c8d458f,530530631004,0.19252349,High,-0.10576529,Moderate,-0.03162655,Moderate,-0.32293213,Low,-0.50655296,Low,Block Group 4,53053063100,0.44521803,1.02052815,51.33437991,1.06007413,61.09610891,0.76122931,16.93076743,1285.875,0.44343891,78.6,0.3,7.4,195800,0.45000004,0.15083335,0.90728486,0.07783251,2.1826544,64087,0.32790526,0.02735562,1.03864254,32.99726013,6.7892653,2635.09454729,0.62076985,73.79845318,1.93487811,0.30565206,0.2613796,0,0.09137027,-0.5821278,1.0330245,0.2957258,-0.52112839,0.83827657,1.24861633,-0.05824982,0.20619726,0.68440954,-0.29792819,-0.63276019,0.38116675,0.55202162,0.24315993,-1.36403358,-0.53567744,-0.0884454,0.07403321,-0.57164986,0.21780008,0.99460108,0.6150593,2.01194609,0.66803044,0.1708963,-0.28142766,-0.21861251,-0.66916723,-0.41826844,,11301889.3933716,22280.99917006
176,530530632001,-0.28198785,Low,6c0e22c1-9f5a-4aa3-89a1-d6adca47babc,530530632001,-0.37951514,Very Low,-0.12187031,Moderate,-0.65022521,Very Low,-0.0754757,Moderate,-0.18285289,Low,Block Group 1,53053063200,0.22841481,1,54.32692308,0.25669538,54.04999642,0.6617284,6.55610619,205.525,0.68023256,79,0.15,4.5,204400,0.46700006,0.11203334,0.90728485,0.13375796,1.91666667,45694,0.4026975,0.06896552,0.97258352,33.0640549,6.79272514,354.6577422,0.63281218,79.31148123,1.47409652,0.22321345,0.21285111,0,0.03580734,-0.30544068,-0.19483064,-0.29235267,-1.35729165,-0.16298253,-0.35271833,0.96812094,0.25401826,-0.40749384,-0.59469589,-0.55703956,0.48188545,0.01623673,0.24315962,-1.01071113,-1.07103249,-0.75751546,0.50487401,0.26747887,-0.03360155,1.25193784,0.65886932,-0.44864104,0.88497009,0.39006222,-0.51954473,-0.62159793,-0.71492703,-0.41826844,,6362166.11346436,10127.0275675808
177,530530632002,-0.17482046,Moderate,4d901aca-7450-4064-b905-0c02ac35ccc8,530530632002,-0.05546404,Moderate,-0.13177553,Moderate,-0.29171735,Low,-0.19062062,Moderate,-0.20452478,Low,Block Group 2,53053063200,0.26371428,1.11275452,49.67391304,0.10852122,65.49231646,0.84313725,4.65286971,663.65,0.36486486,79,0.18,12.5,187700,0.46700005,0.11203335,0.90728488,0.06085526,2.47126437,54432,0.51601631,0.03659976,0.97258352,33.0640549,6.79272514,686.16807002,0.63281218,79.20777767,1.01117639,0.20054352,0.17450607,0,0.34099663,-0.73565267,-0.42129469,0.66263947,0.16719099,-0.34666398,0.32633146,-0.39882529,0.25401826,-0.18911316,0.22397363,-0.70407845,0.48188542,0.01623683,0.24316034,-1.47129143,0.04520951,-0.43965898,1.15764719,-0.38522727,-0.03360155,1.25193784,0.65886932,-0.09094201,0.88497009,0.38593957,-0.75876693,-0.73241556,-0.75108439,-0.41826844,,7376217.16949463,11447.6899764212
178,530530632004,-0.2010927,Low,73dd7dde-2fa1-4dc9-8641-cef0fc429d08,530530632004,-0.32942816,Low,-0.42406191,Very Low,-0.02160108,Moderate,0.02713738,Moderate,-0.25750974,Low,Block Group 4,53053063200,0.14702927,0.74366994,54.22647528,0.09477515,66.70353565,0.7325,2.41422203,306.875,0.76699029,79,0.14,13.8,174600,0.46700008,0.11203335,0.90728486,0.19872611,2.26865672,62569,0.34255725,0.02702703,0.97258352,33.0640549,6.79272514,547.33585406,0.63281218,92.57882027,1.67069006,0.2423464,0.19323259,0,-0.65799358,-0.31472797,-0.44230368,0.76372953,-0.76255729,-0.56271599,-0.20249362,1.3441682,0.25401826,-0.48028739,0.35700743,-0.81942033,0.48188556,0.01623686,0.24316005,-0.60025923,-0.36258008,-0.14366469,0.15843606,-0.57827651,-0.03360155,1.25193784,0.65886932,-0.24074171,0.88497009,0.91749442,-0.41795152,-0.52807014,-0.73342626,-0.41826844,,4096163.29541016,8157.5688809134
179,530530635012,-0.14922234,Moderate,79473283-dfda-4e06-8fe5-cae98538c464,530530635012,-0.32346074,Low,0.126167,Moderate,-0.62955897,Very Low,0.00471258,Moderate,0.07602845,Moderate,Block Group 2,53053063501,0.25131501,1.28142842,52.16741405,0.0344063,50.22965915,0.71513944,6.39036087,306.05,0.22012579,76.7,0.15,9.2,249700,0.35012939,0.10739144,0.90728488,0.28398058,1.96428571,47500,0.43902439,0.0625,0.88364865,33.07283203,6.75760137,94.04181564,0.61065857,66.14193929,0.8894804,0.18857577,0.18224933,0,0.79754123,-0.50510642,-0.53456925,-0.6112034,-0.90844801,-0.17897862,-0.20371647,-1.02618993,-0.0209525,-0.40749384,-0.11372754,-0.15818558,-0.21052912,-0.04786275,0.24316034,-0.06164367,-0.97518935,-0.69181979,0.71413514,0.13709158,-0.37206207,1.28575301,0.21411614,-0.72984515,0.48587796,-0.13348214,-0.82165549,-0.79091759,-0.7437829,-0.41826844,,6993475.82415771,10578.1608845186
180,530530633001,-0.18368428,Low,137f5051-ec57-4f2f-9509-e31fe687a278,530530633001,0.00020813,Moderate,0.286769,High,-0.47316295,Low,-0.72070919,Very Low,-0.01152638,Moderate,Block Group 1,53053063300,0.28835061,1.32183481,42.37560193,0.0621989,81.01046289,0.77130977,2.81009498,404.175,0.22340426,75.6,0.4,8.2,173900,0.30166181,0.08718416,0.84525477,0.07600342,1.89795918,57554,0.47717842,0.03209629,0.8735008,33.14098235,6.79367104,313.5711383,0.61943589,40.07814105,0.88415524,0.1659777,0.51244753,0,0.906908,-1.41044619,-0.49209205,1.95780582,-0.43641653,-0.52451027,-0.05827197,-1.01197956,-0.15246025,1.41234512,-0.21606124,-0.82558364,-0.49768122,-0.32690277,-1.33646896,-1.37558934,-1.10868515,-0.32609204,0.93392151,-0.4760469,-0.41068188,1.54831225,0.67084676,-0.49297341,0.64399931,-1.16962711,-0.82440736,-0.90138397,-0.43242339,-0.41826844,,7978804.14349365,12144.8204953542
181,530530633002,-0.17094498,Moderate,09923baa-3e54-4b56-b22b-a74902f3ffa0,530530633002,0.12027353,High,-0.3383596,Low,-0.15411343,Moderate,-0.47764363,Low,-0.00488179,Moderate,Block Group 2,53053063300,0.4362403,0.78463359,46.44012945,1.78352334,74.57412944,0.6872093,7.07635455,825.35,0.63173653,75.6,0.2,8.4,187500,0.30462738,0.0997123,0.84702311,0.24737168,2.0461165,57336,0.36899919,0.01410788,0.8735008,33.14098235,6.79367104,500.78431882,0.61943589,38.26629271,0.73573957,0.15787731,0.17801526,0,-0.54711848,-1.03464461,2.13871819,1.42062037,-1.14316098,-0.11277333,0.56600917,0.7579172,-0.15246025,-0.04352605,-0.1955945,-0.7058394,-0.48011133,-0.15390316,-1.29143711,-0.29292922,-0.81048805,-0.33402209,0.31075486,-0.83881128,-0.41068188,1.54831225,0.67084676,-0.29097073,0.64399931,-1.24165566,-0.9011038,-0.9409812,-0.74777541,-0.41826844,,11861276.8970947,14762.0223532422
182,530530633003,-0.33204566,Low,a05f2578-0b96-4edd-a379-7f228484e80b,530530633003,-0.35384842,Very Low,-0.35100267,Low,-0.19977422,Low,-0.70834149,Very Low,-0.04726148,Moderate,Block Group 3,53053063300,0.2230084,0.66888841,42.74406332,1.22378459,54.76722606,0.74715262,5.16095726,607.45,0.79,75.6,0.15,3.5,204500,0.31400002,0.10135779,0.85220778,0.07521697,1.94444444,67083,0.39380531,0.02351314,0.8735008,33.14098235,6.79367104,425.00035099,0.61943589,56.17540416,0.70334676,0.17932381,0.17714264,0,-0.86040251,-1.37637866,1.28323366,-0.23249168,-0.63942293,-0.29762843,0.24302974,1.44390268,-0.15246025,-0.40749384,-0.69702958,-0.55615909,-0.424582,-0.13118078,-1.15940685,-1.38055788,-1.01512399,0.02053812,0.45365057,-0.64913956,-0.41068188,1.54831225,0.67084676,-0.3727415,0.64399931,-0.52969359,-0.91784336,-0.83614403,-0.74859824,-0.41826844,,6193473.8536377,10286.6625132664
183,530530633004,-0.21355394,Low,1e6066f1-b103-460b-b86c-94cab73732e6,530530633004,-0.0792843,Moderate,-0.7153487,Very Low,0.09748221,Moderate,-0.30657112,Low,-0.06404778,Moderate,Block Group 4,53053063300,0.18030929,1.09058532,44.84536082,0.18263106,73.79016164,0.76839827,6.57788661,262.925,0.71296296,75.6,0.09,23.1,137700,0.30302408,0.08581266,0.86169536,0.26766595,2.92647059,,0.53274216,0.02185792,0.8735008,33.14098235,6.79367104,176.91049296,0.61943589,64.73652619,1.01797586,0.20173396,0.36240562,0,0.28099193,-1.1820951,-0.30802787,1.35518931,-0.46088356,-0.1608805,-0.26763793,1.10998932,-0.15246025,-0.84425519,1.30871076,-1.14431464,-0.48961029,-0.34584161,-0.91780055,-0.16471526,0.9614057,0,1.25399646,-0.68251959,-0.41068188,1.54831225,0.67084676,-0.64043,0.64399931,-0.18935319,-0.75525318,-0.72659632,-0.57390501,-0.41826844,,5031958.81555176,9166.47361074685
184,530530633005,-0.18664476,Low,35ea48af-4fd8-402c-8df4-c467d73a3127,530530633005,0.20041265,High,-0.10801606,Moderate,-0.1845268,Low,-0.74456116,Very Low,-0.0965324,Moderate,Block Group 5,53053063300,0.17444521,1.26482269,44.69178082,0.06223529,76.53220602,0.91773779,5.75876507,210.075,0.28638498,75.6,0.16,12.5,151600,0.30373704,0.08786566,0.84477622,0.06237425,2.26315789,95563,0.36426593,0.11210762,0.8735008,33.14098235,6.79367104,487.95745591,0.61943589,64.12871117,0.79426793,0.18408925,0.40700209,0,0.75259499,-1.19629493,-0.49203643,1.5840442,0.79410204,-0.23993396,-0.34597416,-0.73899263,-0.15246025,-0.33470028,0.22397363,-1.02192898,-0.48538626,-0.31749196,-1.34865547,-1.46169489,-0.37364759,1.05653635,0.28348891,1.13750705,-0.41068188,1.54831225,0.67084676,-0.3048109,0.64399931,-0.21351638,-0.87085823,-0.81284911,-0.53185288,-0.41826844,,4867802.86303711,8971.6320712445
185,530530634001,-0.10136486,Moderate,8d343a89-f973-43ea-abc0-0fb085bc7c95,530530634001,-0.35859741,Very Low,-0.22497812,Low,0.22871812,High,-0.20919653,Moderate,0.05722967,Moderate,Block Group 1,53053063400,0.37260927,1,50.5997819,0.19890965,48.92374012,0.80645161,4.17380125,404.775,0.475,75.5,0.32,23.9,199100,0.38318351,0.11408342,0.90728486,0.13217623,2.59259259,60179,0.22167969,0.03992395,0.81233389,33.20191046,6.75251831,408.02865884,0.60539609,55.04402468,0.94466731,0.17038801,0.15311564,0,0.03580734,-0.6500479,-0.28314826,-0.72019724,-0.14109949,-0.39289891,-0.05738263,0.0785502,-0.16441551,0.82999665,1.39057771,-0.6037046,-0.01469596,0.04454609,0.24315999,-1.02070407,0.28940753,-0.23060414,-0.53787933,-0.31818976,-0.64346554,1.7830468,0.14975212,-0.39105392,0.39107562,-0.57467065,-0.79313668,-0.87982499,-0.77125443,-0.41826844,,10344976.7408447,13149.9755161962
186,530530634003,-0.21892916,Low,acb47801-d3be-4a91-ad38-5a3d11a1cf0f,530530634003,-0.5191054,Very Low,-0.32242832,Low,-0.17652306,Low,-0.10086138,Moderate,0.02427238,Moderate,Block Group 3,53053063400,0.25179718,0.99955697,40.36144578,0.12147474,57.08464119,0.72592593,5.1965753,1000.025,0.32191781,75.5,0.15,13.8,180700,0.41185448,0.1169266,0.90728486,0.18009479,2.20375335,48594,0.43382353,0,0.81233389,33.20191046,6.75251831,659.51771694,0.60539609,57.99431564,0.76852163,0.15581757,0.14952228,0,0.03460819,-1.59667276,-0.40149698,-0.03907695,-0.817803,-0.29419093,0.82491891,-0.58497726,-0.16441551,-0.40749384,0.35700743,-0.76571152,0.15516875,0.08380717,0.24316,-0.71796712,-0.49321146,-0.65202407,0.68417558,-1.12331887,-0.64346554,1.7830468,0.14975212,-0.11969769,0.39107562,-0.45738425,-0.88416308,-0.95104981,-0.77464278,-0.41826844,,7031231.68817139,11920.314140339
187,530530634004,-0.15856175,Moderate,efc9a13d-61c1-4458-bc44-85b4c1946436,530530634004,-0.14501116,Low,-0.17557976,Low,-0.27110154,Low,-0.13643401,Moderate,-0.06468229,Moderate,Block Group 4,53053063400,0.18646927,1.09920064,49.53416149,0.12877307,59.48306029,0.76136364,11.59622756,326.725,0.36956522,75.5,0.2,15.5,169300,0.3682908,0.1175064,0.90728483,0.19969278,1.56521739,,0.38078704,0.00251256,0.81233389,33.20191046,6.75251831,580.17435954,0.60539609,89.49041749,0.91654856,0.18764245,0.17219116,0,0.30431075,-0.74857394,-0.39034249,0.16109849,-0.51999961,0.32343985,-0.17307122,-0.37845184,-0.16441551,-0.04352605,0.53097471,-0.86608537,-0.10292964,0.0918136,0.24315927,-0.59415209,-1.77839647,0,0.37865879,-1.0726491,-0.64346554,1.7830468,0.14975212,-0.20530903,0.39107562,0.7947175,-0.80766754,-0.79547997,-0.75326722,-0.41826844,,5211738.35119629,10576.4687302244
188,530530634005,-0.47622931,Very Low,63a8dacd-cbf6-4b0d-9008-0f5154514ef6,530530634005,-0.56900529,Very Low,-0.7492624,Very Low,-0.67231621,Very Low,-0.36983032,Low,-0.02073236,Moderate,Block Group 5,53053063400,0.18673079,1,38.6327504,0.06553313,42.11190794,0.83204931,8.33162394,1198.375,0.56584362,75.5,0.11,24.6,201900,0.37023236,0.11509423,0.90728485,0.04482759,2.22251656,24557,0.63286164,0,0.81233389,33.20191046,6.75251831,991.17500853,0.60539609,53.01025665,0.83343695,0.17880254,0.16181275,0,0.03580734,-1.75650596,-0.48699612,-1.28872235,0.0740126,0.00837278,1.1189206,0.47230755,-0.16441551,-0.69866807,1.46221129,-0.57905137,-0.09142661,0.0585042,0.24315966,-1.57255012,-0.45544665,-1.5264022,1.83073487,-1.12331887,-0.64346554,1.7830468,0.14975212,0.23815992,0.39107562,-0.65552144,-0.85061694,-0.83869219,-0.76305352,-0.41826844,,5207838.08905029,10585.3714422613
